ang_l_last,ang_l_mean,ang_l_min,ang_l_max,ang_l_std,ang_r_last,ang_r_mean,ang_r_min,ang_r_max,ang_r_std,ang_h_last,ang_h_mean,ang_h_min,ang_h_max,ang_h_std,grip_last,grip_mean,grip_min,grip_max,grip_std,trunk_last,trunk_mean,trunk_min,trunk_max,trunk_std,ang_l_vl,ang_l_vm,ang_l_al,ang_l_am,ang_r_vl,ang_r_vm,ang_r_al,ang_r_am,ang_h_vl,ang_h_vm,ang_h_al,ang_h_am,hip_y_vl,hip_y_vm,hip_y_al,hip_y_am,fase
66.3701934441083,69.98858833193225,66.3701934441083,73.13388393039195,2.227172143295959,47.14167349038368,58.6660680220007,47.14167349038368,68.64593726244082,7.111971331387264,125.97623219390472,145.7658184916484,125.97623219390472,160.98218839244956,11.543339035920635,200.02243147205513,202.59586500776416,198.08514042721475,206.58734555655317,3.093431797864461,172.48254526868206,171.48577524792904,170.5255705624762,172.48254526868206,0.5787986112374062,-18.48705089059564,-18.44642859895541,185.37448666728267,-50.4192297016245,-71.080830616907,-58.647992105610385,-307.3801093330907,-193.8568107733827,-153.7417128159764,-95.47078963239501,-122.47603824149138,-419.2955804072084,5.2177029848098755,55.790830850601196,686.5238964557648,14.23009904948148,2
64.64558396690235,69.54333796817976,64.64558396690235,73.13388393039195,2.593774185787262,42.90256922278392,57.35244312206597,42.90256922278392,68.64593726244082,8.083739173300229,120.6410036539309,143.6720839218386,120.6410036539309,160.98218839244956,13.052416967507368,198.179786225357,202.2278584425636,198.08514042721475,206.58734555655317,3.203372298537987,172.69604863022943,171.58663136312074,170.5255705624762,172.69604863022943,0.6472882114586439,-51.73828431617835,-21.220749908723988,-997.5370027674813,-129.3457107904459,-127.17312802799292,-64.35842009914226,-1682.7689223325776,-317.93282006998226,-160.0568561992148,-100.85296184629665,-189.4543014971518,-400.14214049803695,19.410932064056396,52.75917261838913,425.79687237739563,48.52733016014099,3
61.07368373979224,68.89182610445764,61.07368373979224,73.13388393039195,3.3621071330033994,40.427763503083185,56.05054468983652,40.427763503083185,68.64593726244082,8.981059705362235,115.99076537780837,141.54275172614396,115.99076537780837,160.98218839244956,14.548855989561728,197.01127826380244,201.82658304419735,197.01127826380244,206.58734555655317,3.3770555275336034,173.13357603238052,171.70562710690996,170.5255705624762,173.13357603238052,0.7461048762406978,-107.1570068133034,-27.83123120907625,-1662.5616749137514,-247.28540033839252,-74.24417159102198,-65.11886252159455,1587.8686931091281,-171.33270367158917,-139.50714828367566,-103.82636080301812,616.491237466174,-321.9395729623284,30.03566086292267,51.01121017566094,318.74186396598816,69.31306352982155,3
60.02733804110436,68.2586483856467,60.02733804110436,73.13388393039195,3.9633615706353926,39.10477545069084,54.84013260132611,39.10477545069084,68.64593726244082,9.692487391851712,112.87290650603603,139.4949056389934,112.87290650603603,160.98218839244956,15.84511716689497,195.56145155684484,201.3790736522436,195.56145155684484,206.58734555655317,3.6322633620688594,173.14723215922788,171.80859889636122,170.5255705624762,173.14723215922788,0.8091672437716153,-31.39037096063639,-28.08545547704483,2272.9990755800104,-67.26508062993516,-39.68964157177041,-63.30248959660711,1036.635900577547,-85.04923193950802,-93.53576615317024,-103.09131832802898,1379.1414639151626,-200.43378461393618,-0.9850770235061646,47.29718966143472,-930.622136592865,-2.1108793360846385,3
59.46267675369976,67.67225027685022,59.46267675369976,73.13388393039195,4.413059898183016,37.928187543806544,53.71266959749148,37.928187543806544,68.64593726244082,10.270237449478905,109.5883640796888,137.50113620170643,109.5883640796888,160.98218839244956,17.028843789209205,193.5530028081776,200.85733559597253,193.5530028081776,206.58734555655317,4.015560946334529,173.26318962289784,171.90557161146364,170.5255705624762,173.26318962289784,0.8618314362299458,-16.939838622137913,-27.34241435338437,433.5159701549543,-33.87967724427586,-35.297637206528805,-61.435499437268554,131.76013095724812,-70.59527441305762,-98.53627279041689,-102.78764862552151,-150.01519911739933,-197.07254558083372,20.990474224090576,45.54340863227844,659.2665374279022,41.98094844818115,3
58.89621190148317,67.12374787838979,58.89621190148317,73.13388393039195,4.771868321490493,36.13030067803819,52.61377154002564,36.13030067803819,68.64593726244082,10.816610850905157,104.97262044537078,135.46810396693544,104.97262044537078,160.98218839244956,18.271726157145814,192.42796844970977,200.3305001493311,192.42796844970977,206.58734555655317,4.390930188944836,173.4723857246261,172.00349749353632,170.5255705624762,173.4723857246261,0.9166097921908423,-16.993945566497715,-26.695635054203954,-1.623208330794057,-31.863647937183202,-53.936605973050646,-60.966818595754944,-559.1690629956553,-101.13113619946995,-138.47230902954067,-105.0179399007727,-1198.0810871737135,-259.6355794303888,41.69589579105377,45.3029390797019,621.1626470088959,78.17980460822582,3
58.495653252680476,66.6162129004069,58.495653252680476,73.13388393039195,5.054971888538883,33.722990195139495,51.50254910797351,33.722990195139495,68.64593726244082,11.396219405702762,99.8609688316657,133.37356660603723,99.8609688316657,160.98218839244956,19.60639635406174,190.37585984170985,199.7449330724122,190.37585984170985,206.58734555655317,4.861312100865719,173.68822802076295,172.10259928925552,170.5255705624762,173.68822802076295,0.9735965255345592,-12.016759464080806,-25.83217178419671,149.31558307250725,-21.206046113083765,-72.21931448696083,-61.62873011876706,-548.4812554173054,-127.44584909463674,-153.34954841115234,-107.86097569550093,-446.3171814483502,-270.61685013732773,35.15079617500305,44.70575420295491,-196.3529884815216,62.03081677941715,3
59.302509476932684,66.20989604354722,58.495653252680476,73.13388393039195,5.190349861233508,33.27732410713701,50.49003660792704,33.27732410713701,68.64593726244082,11.835822373979731,97.41762223061023,131.37601414073572,97.41762223061023,160.98218839244956,20.757848952562277,189.77763656658468,199.191194377644,189.77763656658468,206.58734555655317,5.247103765634145,173.5785382620755,172.18459589885663,170.5255705624762,173.68822802076295,1.0047527934439044,24.20568672756623,-23.052290755765437,1086.6733857494112,40.3428112126104,-13.369982640074483,-58.94768859217303,1765.4799554065903,-22.283304400124127,-73.300398031664,-105.94094360306553,2401.47451138465,-122.1673300527734,-2.9402732849121094,42.05875267585119,-1142.7320837974548,-4.900455474853516,3
60.81709398018244,65.9260643560017,58.495653252680476,73.13388393039195,5.193451525772918,32.43650732674238,49.53985085628574,32.43650732674238,68.64593726244082,12.205124368257348,94.37355408812647,129.42851624322998,94.37355408812647,160.98218839244956,21.82840871465076,189.21780534935115,198.6662791656286,189.21780534935115,206.58734555655317,5.571596519685926,173.3187242093808,172.24428686256843,170.5255705624762,173.68822802076295,1.0102125096836205,45.43753509749273,-19.447563079278165,636.9554510977948,71.74347646972537,-25.22450341183898,-57.172784108997554,-355.63562315293495,-39.82816328185101,-91.32204427451299,-105.17152784893119,-540.6493872854696,-144.19270148607322,-4.748028516769409,39.59523787623957,-54.232656955718994,-7.496887131741173,3
61.42693101343743,65.70110768887349,58.495653252680476,73.13388393039195,5.156049490903732,32.24970749491884,48.675343688217396,32.24970749491884,68.64593726244082,12.47865730083118,91.96450047427659,127.55531545478229,91.96450047427659,160.98218839244956,22.7886857529373,187.75374338087877,198.1206523763911,187.75374338087877,206.58734555655317,5.928491937989473,173.07251641976353,172.28569834042818,170.5255705624762,173.68822802076295,1.001042530793405,18.295110997649715,-17.56042937543177,-814.2727229952903,27.442666496474583,-5.603994954706266,-54.59434465128298,588.6152537139815,-8.405992432059389,-72.27160841549633,-103.52653187725946,571.5130757704998,-108.40741262324457,-3.155665397644043,37.457692712545395,47.770893573760986,-4.7334980964660645,3
59.98924828985116,65.42911438415814,58.495653252680476,73.13388393039195,5.176727580666799,31.16349977726092,47.84144635912423,31.16349977726092,68.64593726244082,12.736149073982117,90.09942680140836,125.77170170938354,90.09942680140836,160.98218839244956,23.626680563948618,186.92667064817223,197.58760562742833,186.92667064817223,206.58734555655317,6.2574855917100844,172.949870068567,172.31732556557768,170.5255705624762,173.68822802076295,0.9871035345132712,-43.13048170758812,-18.778050915058262,-1842.767781157135,-61.61497386798302,-32.58623152973751,-53.54633926454272,-809.4670972509373,-46.55175932819643,-55.95221018604704,-101.26108798720172,489.58194688347874,-79.93172883721012,20.12976050376892,36.63255308355604,698.5627770423889,28.756800719669886,3
60.59318461072707,65.20929939445672,58.495653252680476,73.13388393039195,5.157042335281022,31.151298862118487,47.08280329107851,31.151298862118487,68.64593726244082,12.919855256537144,90.31588001381532,124.16007345049407,90.09942680140836,160.98218839244956,24.23614356869191,186.73562782468787,197.09433390912193,186.73562782468787,206.58734555655317,6.518125403383162,172.80164770850465,172.339340208438,170.5255705624762,173.68822802076295,0.9696706775532316,18.118089626277296,-17.100953617724826,1837.4571400159625,24.706485854014502,-0.366027454272988,-51.12905236407592,966.6061222639357,-0.49912834673587914,6.4935963722088275,-96.3631477890467,1873.374196747676,8.854904143921068,12.863268256187439,35.55213104594838,-217.99476742744446,17.540820349346507,3
61.091136292737644,65.03024882481677,58.495653252680476,73.13388393039195,5.113127997515653,31.434952631960602,46.40246195807339,31.151298862118487,68.64593726244082,13.032581023978723,89.01115546318,122.63185962495866,89.01115546318,160.98218839244956,24.763512591563035,186.06543505898514,196.61481656781163,186.06543505898514,206.58734555655317,6.75998184531067,172.978235693498,172.36711827300581,170.5255705624762,173.68822802076295,0.9572648323930175,14.938550460317188,-15.707931701288217,-95.38617497880324,19.485065817805037,8.50961309526344,-48.53606690932204,266.26921648609283,11.099495341647978,-39.14173651905941,-93.87526034252552,-1369.059986738047,-51.054438937903626,24.50769066810608,35.07193798604219,349.3326723575592,31.966553045355756,2
62.683608307069015,64.93247213657726,58.495653252680476,73.13388393039195,5.027387770659022,30.167883846269117,45.72602120341488,30.167883846269117,68.64593726244082,13.164168006957816,87.17575985183112,121.15452213441172,87.17575985183112,160.98218839244956,25.256253491896228,184.25640284606135,196.09988266273868,184.25640284606135,206.58734555655317,7.063420376916922,173.17012551107464,172.40057690792537,170.5255705624762,173.68822802076295,0.9507483930022484,47.77416042994112,-13.062844529153663,985.0682990887179,59.7177005374264,-38.01206357074456,-48.097566770214634,-1395.6502999802399,-47.51507946343069,-55.06186834046659,-92.25803567577304,-477.60395464221546,-68.82733542558327,1.0555922985076904,33.654590249061584,-703.5629510879517,1.319490373134613,3
61.055225929976196,64.77738228831322,58.495653252680476,73.13388393039195,4.984065744905312,29.277510998700816,45.068080795226315,29.277510998700816,68.64593726244082,13.294839618447872,85.1064995944717,119.71260123281412,85.1064995944717,160.98218839244956,25.73446071135318,183.82411624984928,195.6088520062231,183.82411624984928,206.58734555655317,7.326861378483846,173.17938020128437,172.43172903965973,170.5255705624762,173.68822802076295,0.9439579090207273,-48.85147131278458,-14.494389600498899,-2898.768952281771,-58.621765575341485,-26.71118542704903,-47.24211151648801,339.02634431086585,-32.05342251245883,-62.077807720782516,-91.05082655757342,-210.47818140947783,-74.49336926493906,13.740221858024597,32.858015513420106,380.5388867855072,16.488266229629517,3
59.69192467206148,64.23970391798001,58.495653252680476,72.72769500151145,4.774206080440967,27.55702795201462,43.42452442280927,27.55702795201462,67.1446175103535,12.809385198927616,82.53493224670623,116.57471098698439,82.53493224670623,160.3280283313645,25.28984228471703,182.3893410384661,194.98102003067316,182.3893410384661,206.58734555655317,7.748139344726816,173.19481352783762,172.51951578201005,170.5255705624762,173.68822802076295,0.9081104675470736,-40.899037737441404,-16.130351109996557,238.57300726029536,-49.078845284929656,-51.61449140058583,-49.30669117251146,-747.0991792061038,-61.93738968070298,-77.14702043296398,-94.13670737489197,-452.07638136544404,-92.57642451955678,22.067007422447205,33.740695810317995,249.80356693267822,26.480408906936646,3
61.363878983446604,63.78515127725741,58.495653252680476,72.1488557400482,4.476092118369618,27.598195452891527,41.842667540510796,27.55702795201462,66.03437211594598,12.210293726267299,80.17144862040128,113.36844779854586,80.17144862040128,158.72546512055527,24.61157834117949,180.95589020963396,194.26890018063335,180.95589020963396,206.58734555655317,8.174584288748845,173.2032469746113,172.6135778564159,170.5255705624762,173.68822802076295,0.8504419145437129,50.15862934155365,-13.636579221677813,2731.7300123698515,74.81315664956226,1.2350250263071771,-47.45570646895437,1585.48549280679,55.529541106712365,-70.90450878914865,-96.18789565315585,187.27534931446002,-61.53564834791605,3.8009870052337646,23.146600556373595,-547.9806125164032,-317.8228576183319,3
61.27599240665644,63.35023674392174,58.495653252680476,71.81716030832605,4.159329637898923,27.952677406653756,40.319399752139105,27.55702795201462,64.14850341579903,11.4489588326962,78.55972447623641,110.16181817277311,78.55972447623641,154.52569372775764,23.698583140059934,179.63215460610883,193.46890443722987,179.63215460610883,206.58734555655317,8.579200060705082,173.13885181059732,172.7181091063408,171.0170161077486,173.68822802076295,0.7409252313815189,-2.6365973037048462,-13.047436000070116,-1583.8567993577549,17.67429664823101,10.634458612866844,-45.69803365115068,281.98300759679,52.73018453411072,-48.35172432494602,-96.19888877318263,676.5835339260789,-0.32979360080321385,15.778326988220215,19.615691328048705,359.3201994895935,-105.9272768497467,3
61.261434758944674,62.97961095082335,58.495653252680476,71.81716030832605,3.9085675611487862,28.79877633060812,38.90541066873146,27.55702795201462,61.29598491312997,10.567650473452812,78.17859907095938,107.10793438650119,78.17859907095938,149.19060457213794,22.68231801779829,179.6313749329998,192.60266169068672,179.6313749329998,206.58734555655317,8.83550812989439,173.0751612269828,172.80043491111013,171.4130815105455,173.68822802076295,0.6569196400220182,-0.43672943135305786,-11.118773792951652,65.99603617055365,57.859866213553914,25.38296771863095,-42.4196725022291,442.4552731729232,98.35083446764762,-11.43376215831097,-91.6165135881579,1107.5388649990514,137.4712555507415,35.546963810920715,19.347493958473205,593.059104681015,-8.045921087265015,3
60.81613252599355,62.600974809192955,58.495653252680476,71.81716030832605,3.6314933712115307,28.766125735413056,37.60421630162279,27.55702795201462,59.40464196327167,9.697464674164891,77.44696391244992,104.23818876011364,77.44696391244992,146.10566335371234,21.69343200788536,178.62707629570698,191.59818772324746,178.62707629570698,206.58734555655317,8.939197984078385,172.87587615769732,172.8589466969962,171.51132712658676,173.68822802076295,0.5927541322540194,-13.359066988533641,-11.359084248911927,-387.6701267154175,-7.209313678808262,-0.9795178558519524,-39.03583101326031,-790.8745672344871,101.5152446690637,-21.949054755283868,-86.09236879162562,-315.45877790918695,165.72434389596853,49.922250509262085,19.607126927375795,431.2586009502411,7.788989067077637,3
60.749530306805326,62.158269609132134,58.495653252680476,69.27004472234684,3.1195107107737265,28.550882986476847,36.370065942550994,27.55702795201462,56.24499458298407,8.762754441459661,77.28887201213345,101.4855171064505,77.28887201213345,141.49022597099164,20.54173801851629,177.82289701310353,190.46588895424654,177.82289701310353,206.58734555655317,8.81873783297232,172.72757169630296,172.90759647978487,171.6535326870375,173.68822802076295,0.5263438945300847,-1.9980665756467886,-13.28115600182487,340.8300123866056,-57.662152587388356,-6.4572824680862695,-37.024510772153796,-164.3329383670295,60.33960723319522,-4.742757009493914,-82.58014960989465,516.1889323736987,105.36657545192885,22.770878076553345,18.76402065753937,-814.5411729812622,-25.293188095092773,3
60.241896445573175,61.79714367806118,58.495653252680476,68.80245922223536,2.7793417872192148,28.0341125722339,35.24163066212099,27.55702795201462,54.216126400055366,7.905157330780559,77.38987991208634,98.92150326409427,77.28887201213345,138.9093505627866,19.354527993629613,177.56085140206048,189.33117051205744,177.56085140206048,206.58734555655317,8.577882644497295,172.64765666867285,172.9473614390503,171.6649927683997,173.68822802076295,0.46395296279748016,-15.229015836964521,-10.833777932128395,-396.928477839532,73.42134209089426,-15.50311242728835,-33.8530584129002,-271.3748987760624,95.14357077760768,3.0302369985867017,-76.92041527068635,233.18982024241848,169.7920301762492,20.561399459838867,17.310226464271544,-66.28435850143433,-43.61382579803467,3
59.258698929960254,61.415393266370174,58.495653252680476,67.80863515533387,2.4235877594973045,28.426722820484947,34.21005451893817,27.55702795201462,51.53886207669627,6.991696668223942,77.17318248719823,96.45205654107072,77.17318248719823,136.08959522803482,17.984939470000725,178.38002425262584,188.20287765990034,177.56085140206048,206.08133723300193,8.074224853922917,172.5859145112676,172.98419830876497,171.93592258481036,173.68822802076295,0.39158955001848456,-29.495925468387654,-11.452512350730125,-428.007288942694,-18.562032558051826,11.778307447531375,-30.9472842954845,818.4425962445918,87.17322352247102,-6.500922746643312,-74.08340169070605,-285.9347923569004,85.11040739940918,13.640218377113342,16.612390208244324,-207.63543248176575,-20.93508768081665,3
59.1147158634726,61.067636494695726,58.495653252680476,66.98642847379482,2.0807752983433527,28.070130629623712,33.27130526105527,27.55702795201462,49.51103451094725,6.1236440042664535,77.8865226090147,94.12393363630994,77.17318248719823,131.10095595443727,16.400599823201226,178.1555448142543,187.08584596315043,177.56085140206048,202.30177797157396,7.429517508178397,172.4522457593212,173.00485123574543,172.28769902738938,173.68822802076295,0.34681334049875606,-4.319491994629701,-10.432703150233532,755.2930042127387,30.594276014897677,-10.697765725837058,-28.162477736487066,-674.282195201053,83.54419676992303,21.400203654494163,-69.84368714282414,837.0337920341242,127.19143643645744,2.21674382686615,15.264292001724243,-342.70423650741577,-40.44294619560242,3
58.92452618543096,60.74516040316117,58.495653252680476,66.3701934441083,1.7343782588632837,28.642875725830734,32.43657890965061,27.55702795201462,47.14167349038368,5.20672545496388,78.12237835895588,92.00479053249067,77.17318248719823,125.97623219390472,14.833707922750826,178.89687976089834,186.1496500347234,177.56085140206048,200.02243147205513,6.90960569142642,172.40716275740172,173.00962978494593,172.40716275740172,173.68822802076295,0.33759980406279705,-5.70569034124901,-9.674282746036624,-41.585950398579286,22.75261212590726,17.182352886210666,-25.041790542139815,836.4035583614317,93.62061583041755,7.075672498235406,-63.57429311457765,-429.7359346877627,188.0818208473945,11.162354350090027,16.417443251609804,268.3683156967163,34.59453749656677,3
58.68666013720429,60.43781907088501,58.495653252680476,64.64558396690235,1.3481343833684605,28.26507864384873,31.68151511578921,27.55702795201462,42.90256922278392,4.31118695304897,78.06497475066394,90.08834023476105,77.17318248719823,120.6410036539309,13.340783095938145,179.19312863131074,185.31647792109365,177.56085140206048,198.179786225357,6.425421390787424,172.364989166107,173.0049275408429,172.364989166107,173.68822802076295,0.3456316742003136,-7.13598144680013,-9.220239968284805,-42.90873316653361,13.621283332554617,-11.33391245946008,-22.65191381584194,-855.4879603701224,71.69630178893631,-1.7221082487584738,-57.49350893188895,-263.9334224098164,182.4235254806615,15.690717101097107,16.83636381626129,135.8508825302124,12.567616939544678,3
59.001683463722884,60.212063050757834,58.495653252680476,62.683608307069015,1.0680770278761371,28.096095310242465,31.089256159287558,27.55702795201462,40.427763503083185,3.703145888157715,77.949787818344,88.38069160133756,77.17318248719823,115.99076537780837,11.983972557882334,179.76256568741584,184.579789099576,177.56085140206048,197.01127826380244,5.946308035427879,172.31565983704274,172.98971198911545,172.31565983704274,173.68822802076295,0.3666293668534312,9.450699795557753,-6.772680603815361,497.6004372707365,73.42678093408334,-5.069500008188008,-17.767768695049742,187.93237353816215,146.5243536237659,-3.455607969597878,-51.22945900270426,-52.00499162518213,187.92149787554033,-0.20214378833770752,16.051840782165527,-476.78582668304443,-23.535691022872925,3
59.15783715250035,60.135429187266155,58.495653252680476,62.683608307069015,1.072229392319782,27.64094739333422,30.577783514897597,27.55702795201462,39.10477545069084,3.2309456449202547,77.79832662873972,86.85299405137482,77.17318248719823,112.87290650603603,10.736319175711893,180.39978923097902,183.91532953826308,177.56085140206048,195.56145155684484,5.425337942102927,172.26901034473684,172.95512936160972,172.26901034473684,173.68822802076295,0.39136900031142574,4.6846106633239515,-2.2990159047502656,-142.98267396701405,134.20994097195285,-13.654437507247366,-15.344179331698761,-257.54812497178074,72.70768090052955,-4.543835688128723,-45.830926498882384,-32.64683155592536,161.95597511465633,-2.3257219791412354,14.75738546848297,-63.707345724105835,-38.833659410476685,3
59.46840853114774,60.113072006867895,58.495653252680476,62.683608307069015,1.080048767709816,27.58098256120495,30.116831799318156,27.55702795201462,37.928187543806544,2.770808953293666,77.92096672742335,85.45491646023032,77.17318248719823,109.5883640796888,9.456412597312035,180.91073088109835,183.32930071123323,177.56085140206048,193.5530028081776,4.901701765781884,172.26725293507948,172.91993019264376,172.26725293507948,173.68822802076295,0.4115598773469083,9.317141359421655,-0.670715411947944,138.9759208829311,48.84901478406968,-1.7989449638780286,-13.828551467383063,355.6647763010801,45.46883592947085,3.6792029605089738,-41.942327734335215,246.69115945913092,116.65796293641507,0.12650012969970703,14.801848554611206,73.56666326522827,1.333892583847046,3
